code,publication_date
46003,2022-07-05 08:55:28.000999936
54308,2022-07-05 09:13:47.096000000
87166,2022-07-05 09:22:33.220999936
55244,2022-07-05 09:42:20.703000064
64436,2022-07-05 09:49:53.153999872
32451,2022-07-05 09:57:42.324000000
27430,2022-07-05 10:08:52.328000000
11391,2022-07-05 10:37:17.364999936
23084,2022-07-05 12:46:36.996999936
38336,2022-07-05 13:20:31.743000064
70171,2022-07-05 13:25:36.512999936
83059,2022-07-05 13:49:58.192000000
65002,2022-07-05 13:53:31.527000064
47313,2022-07-05 15:32:17.768000000
54187,2022-07-05 15:48:26.335000064
88194,2022-07-06 06:17:18.153999872
63414,2022-07-06 06:23:13.764999936
87058,2022-07-06 06:43:46.836999936
17382,2022-07-06 07:13:53.843000064
63259,2022-07-06 08:16:52.761999872
12299,2022-07-06 08:25:32.812999936
47070,2022-07-06 09:49:39.974000128
09141,2022-07-06 09:52:16.031000064
77261,2022-07-06 10:05:35.788999936
80069,2022-07-06 12:33:09.862000128
67342,2022-07-06 14:17:28.948000000
67115,2022-07-06 15:09:35.791000064
92033,2022-07-06 15:18:25.644999936
80691,2022-07-06 16:30:26.868000000
2B188,2022-07-07 05:15:45.472999936
22011,2022-07-07 07:57:46.678000128
89142,2022-07-07 08:44:05.764000000
41188,2022-07-07 08:50:13.352999936
22110,2022-07-07 09:34:25.280999936
32356,2022-07-07 09:34:28.416999936
02556,2022-07-07 09:38:32.080000000
22235,2022-07-07 09:52:23.255000064
51403,2022-07-07 10:41:10.532000000
60157,2022-07-07 12:08:46.408999936
22127,2022-07-07 12:17:33.288000000
32234,2022-07-07 12:22:32.280000000
51646,2022-07-07 12:36:25.436999936
82105,2022-07-07 13:00:33.888999936
48157,2022-07-07 13:22:38.312999936
07058,2022-07-07 13:28:19.039000064
02323,2022-07-07 13:30:39.057999872
80066,2022-07-07 14:14:14.855000064
56023,2022-07-07 14:58:00.257999872
45260,2022-07-07 15:20:23.447000064
51382,2022-07-07 15:54:49.331000064
38416,2022-07-08 06:48:12.480999936
25032,2022-07-08 07:11:32.323000064
17425,2022-07-08 07:18:27.156999936
27556,2022-07-08 08:37:16.032999936
64546,2022-07-08 09:40:40.631000064
82013,2022-07-08 11:59:49.204000000
84036,2022-07-08 12:34:14.419000064
41063,2022-07-08 12:59:17.390000128
18040,2022-07-08 13:28:08.172000000
51110,2022-07-08 13:55:54.862000128
47190,2022-07-08 14:04:19.708999936
51214,2022-07-08 14:07:39.020999936
51029,2022-07-08 14:46:21.239000064
88531,2022-07-09 08:39:44.468000000
80682,2022-07-10 10:06:18.271000064
69280,2022-07-10 12:25:37.147000064
2A070,2022-07-11 06:23:52.993999872
18068,2022-07-11 08:54:10.279000064
63015,2022-07-11 10:13:46.240000000
09184,2022-07-11 12:39:01.783000064
63101,2022-07-11 12:54:33.912000000
55001,2022-07-11 13:33:26.836000000
76221,2022-07-11 13:36:59.379000064
23214,2022-07-11 14:02:15.752000000
76654,2022-07-11 14:03:58.204000000
79263,2022-07-11 14:07:04.100999936
18116,2022-07-11 14:07:11.664000000
38356,2022-07-11 14:10:14.548999936
32241,2022-07-11 14:12:44.628000000
58306,2022-07-11 14:18:10.131000064
36140,2022-07-11 14:18:48.230000128
36009,2022-07-11 14:30:25.918000128
57263,2022-07-11 14:46:11.927000064
27608,2022-07-11 14:49:51.704000000
06058,2022-07-11 15:03:17.936999936
31114,2022-07-11 15:11:37.000999936
31089,2022-07-11 15:12:17.940000000
21176,2022-07-11 15:35:06.191000064
37068,2022-07-11 15:36:52.576999936
72020,2022-07-11 16:19:44.262000128
28366,2022-07-11 16:58:09.964000000
38066,2022-07-11 21:41:55.937999872
84128,2022-07-12 06:39:57.348000000
57345,2022-07-12 06:40:28.839000064
60295,2022-07-12 06:53:53.707000064
55204,2022-07-12 07:03:57.713999872
57413,2022-07-12 07:12:39.052999936
60599,2022-07-12 07:34:09.817999872
45061,2022-07-12 07:50:38.203000064
15167,2022-07-12 08:16:01.648000000
39575,2022-07-12 08:53:17.231000064
91432,2022-07-12 08:53:56.297999872
88213,2022-07-12 09:22:09.912000000
63187,2022-07-12 09:34:50.633999872
11306,2022-07-12 09:58:03.064000000
21642,2022-07-12 10:32:39.316000000
52203,2022-07-12 11:53:00.680000000
01255,2022-07-12 12:07:23.815000064
32340,2022-07-12 12:19:57.640999936
43067,2022-07-12 12:26:33.003000064
38530,2022-07-12 12:38:07.028999936
12266,2022-07-12 12:39:57.947000064
55167,2022-07-12 12:49:55.630000128
36076,2022-07-12 12:58:19.740999936
02124,2022-07-12 13:00:36.028999936
36147,2022-07-12 13:15:32.118000128
02238,2022-07-12 13:28:57.534000128
76284,2022-07-12 13:58:37.127000064
09142,2022-07-12 14:33:15.196000000
32418,2022-07-12 14:53:33.873999872
51534,2022-07-12 16:15:37.727000064
55007,2022-07-13 06:36:08.400000000
33035,2022-07-13 07:27:08.281999872
48008,2022-07-13 09:01:06.160999936
33384,2022-07-13 09:10:14.947000064
47183,2022-07-13 09:30:34.227000064
64127,2022-07-13 09:33:58.360999936
31259,2022-07-13 11:18:31.799000064
50643,2022-07-13 11:27:10.512000000
60625,2022-07-13 11:45:47.616000000
67222,2022-07-13 13:26:30.172000000
31026,2022-07-13 13:30:16.928000000
70301,2022-07-13 13:47:12.591000064
89329,2022-07-13 14:28:36.727000064
40189,2022-07-13 14:50:17.167000064
50008,2022-07-13 15:56:28.384000000
11341,2022-07-13 16:12:21.543000064
39392,2022-07-13 17:10:25.891000064
06017,2022-07-15 06:39:38.232999936
65397,2022-07-15 09:00:44.904000000
39511,2022-07-15 09:32:27.592000000
89449,2022-07-15 13:25:46.347000064
38267,2022-07-15 15:19:20.641999872
25330,2022-07-15 16:02:58.233999872
80804,2022-07-15 16:14:38.859000064
01021,2022-07-16 07:27:23.808000000
80609,2022-07-16 11:15:26.559000064
38351,2022-07-17 20:56:52.376000000
67451,2022-07-18 07:18:19.928000000
69178,2022-07-18 07:47:56.078000128
33483,2022-07-18 07:50:33.539000064
2B172,2022-07-18 07:53:12.356999936
71261,2022-07-18 09:42:24.009999872
71095,2022-07-18 10:11:28.003000064
2B356,2022-07-18 11:56:24.240000000
57244,2022-07-18 12:14:35.716000000
08496,2022-07-18 13:34:57.409999872
34022,2022-07-18 13:36:22.064000000
41045,2022-07-18 13:53:39.136999936
39085,2022-07-18 14:07:09.676000000
67534,2022-07-18 14:15:15.025999872
60614,2022-07-18 14:25:33.408000000
71415,2022-07-18 14:35:16.593999872
70121,2022-07-18 14:39:56.548999936
80540,2022-07-18 15:16:29.700999936
59211,2022-07-18 17:54:10.264000000
50598,2022-07-19 06:18:47.855000064
19024,2022-07-19 07:03:12.643000064
95426,2022-07-19 07:16:24.150000128
15041,2022-07-19 07:33:45.968000000
25131,2022-07-19 07:34:20.294000128
02354,2022-07-19 07:49:20.436999936
41293,2022-07-19 08:13:18.216999936
01127,2022-07-19 08:20:49.832000000
47285,2022-07-19 08:28:30.500999936
50145,2022-07-19 08:46:56.526000128
43142,2022-07-19 09:12:41.860000000
67107,2022-07-19 10:19:55.056999936
55369,2022-07-19 11:35:09.176999936
86111,2022-07-19 12:24:36.860999936
58097,2022-07-19 12:34:42.032999936
03186,2022-07-19 12:39:24.268000000
47025,2022-07-19 13:07:14.496000000
36012,2022-07-19 13:07:35.884999936
47301,2022-07-19 13:18:41.707000064
17407,2022-07-19 14:39:05.736999936
21612,2022-07-19 14:59:33.825999872
58238,2022-07-19 15:00:31.116000000
51066,2022-07-19 16:15:05.448999936
54013,2022-07-19 16:19:41.747000064
80538,2022-07-20 07:14:45.438000128
15081,2022-07-20 08:21:02.456999936
54419,2022-07-20 08:39:00.609999872
2B136,2022-07-20 09:27:42.004999936
64203,2022-07-20 10:43:12.535000064
76063,2022-07-20 11:51:36.016999936
79223,2022-07-20 12:24:13.689999872
39238,2022-07-20 12:53:12.233999872
81111,2022-07-20 13:44:27.219000064
57076,2022-07-20 14:33:03.809999872
50036,2022-07-20 14:48:21.944999936
80281,2022-07-20 16:08:31.436999936
47041,2022-07-21 07:47:33.404000000
71383,2022-07-21 08:31:18.486000128
51551,2022-07-21 08:49:48.873999872
01308,2022-07-21 09:48:12.228999936
01364,2022-07-21 10:22:32.695000064
89234,2022-07-21 10:57:36.795000064
05078,2022-07-21 11:25:35.153999872
30246,2022-07-21 11:32:01.508000000
03114,2022-07-21 11:34:22.465999872
26244,2022-07-21 11:36:10.584000000
82108,2022-07-21 12:03:41.671000064
15069,2022-07-21 12:10:47.464999936
86083,2022-07-21 12:26:59.180999936
72027,2022-07-21 12:29:03.934000128
62108,2022-07-21 13:02:44.097999872
11038,2022-07-21 13:12:26.496000000
34069,2022-07-21 13:15:55.176000000
01281,2022-07-21 13:29:26.600000000
34189,2022-07-21 13:31:15.427000064
11189,2022-07-21 13:36:40.111000064
88349,2022-07-21 13:40:31.732999936
63264,2022-07-21 14:01:02.356999936
36145,2022-07-21 14:01:54.526000128
39190,2022-07-21 14:29:10.904999936
18060,2022-07-21 14:29:30.672000000
43210,2022-07-21 15:00:22.505999872
34297,2022-07-22 08:14:36.256000000
69026,2022-07-22 08:15:00.720999936
47079,2022-07-22 08:40:42.587000064
38074,2022-07-22 08:58:07.289999872
07159,2022-07-22 09:26:49.024999936
64271,2022-07-22 09:42:01.222000128
07101,2022-07-22 09:58:21.092999936
64528,2022-07-22 10:19:42.996000000
84058,2022-07-22 13:00:52.385999872
15050,2022-07-22 13:57:32.060000000
80256,2022-07-22 14:04:42.175000064
18274,2022-07-22 14:10:37.926000128
54570,2022-07-22 15:16:36.433999872
21056,2022-07-23 04:46:33.400000000
87159,2022-07-23 09:33:06.161999872
19176,2022-07-24 10:34:53.808000000
09178,2022-07-24 15:27:33.880000000
42234,2022-07-25 06:30:38.780000000
47077,2022-07-25 06:33:39.476000000
35104,2022-07-25 07:08:28.248000000
78006,2022-07-25 07:26:55.224999936
32077,2022-07-25 08:13:08.264000000
34312,2022-07-25 08:55:14.160000000
26238,2022-07-25 09:12:46.169999872
42141,2022-07-25 09:18:22.223000064
09250,2022-07-25 09:36:34.664999936
38308,2022-07-25 09:45:16.640000000
47161,2022-07-25 11:41:23.689999872
45104,2022-07-25 11:46:08.160000000
46280,2022-07-25 12:52:05.636999936
79147,2022-07-25 13:52:42.939000064
71546,2022-07-25 14:07:00.312000000
73253,2022-07-25 15:20:47.966000128
52250,2022-07-25 15:57:15.156999936
32448,2022-07-25 15:57:16.332000000
57148,2022-07-25 16:03:21.577999872
54061,2022-07-25 17:01:39.849999872
48070,2022-07-26 05:29:14.011000064
35161,2022-07-26 06:36:06.792000000
67416,2022-07-26 06:37:35.212000000
47108,2022-07-26 06:48:43.344000000
09276,2022-07-26 07:36:07.520000000
61251,2022-07-26 07:40:56.865999872
30009,2022-07-26 08:41:47.529999872
37264,2022-07-26 08:54:07.643000064
64034,2022-07-26 09:16:38.404999936
42322,2022-07-26 09:29:18.175000064
68304,2022-07-26 09:31:50.230000128
47253,2022-07-26 10:16:50.984999936
69182,2022-07-26 12:08:07.060999936
81182,2022-07-26 12:49:19.390000128
15252,2022-07-26 13:15:19.086000128
38345,2022-07-26 13:15:50.902000128
26334,2022-07-26 13:29:48.236000000
33048,2022-07-26 13:50:45.519000064
47072,2022-07-26 14:08:45.766000128
56066,2022-07-26 14:25:00.503000064
47312,2022-07-27 07:00:13.574000128
12228,2022-07-27 08:36:15.307000064
64366,2022-07-27 08:40:44.708999936
26275,2022-07-27 08:49:06.790000128
34160,2022-07-27 09:05:15.976000000
27218,2022-07-27 09:17:00.212000000
23158,2022-07-27 09:47:29.831000064
55371,2022-07-27 10:43:18.735000064
01036,2022-07-27 11:46:12.803000064
16387,2022-07-27 12:55:42.099000064
35333,2022-07-27 13:09:02.800999936
82122,2022-07-27 13:43:18.080999936
58256,2022-07-27 13:49:42.915000064
47074,2022-07-27 13:51:16.916000000
26061,2022-07-27 13:51:28.352999936
54512,2022-07-27 14:28:15.176999936
51063,2022-07-28 06:39:43.131000064
54499,2022-07-28 06:56:33.897999872
57644,2022-07-28 07:44:48.268000000
63318,2022-07-28 08:34:39.820999936
17290,2022-07-28 08:41:08.096999936
86151,2022-07-28 08:42:12.936999936
25405,2022-07-28 08:44:31.934000128
35177,2022-07-28 09:17:44.288999936
82129,2022-07-28 09:19:52.998000128
66160,2022-07-28 09:35:51.811000064
58122,2022-07-28 09:54:09.227000064
48188,2022-07-28 10:18:01.718000128
19003,2022-07-28 12:26:49.689999872
63153,2022-07-28 13:34:22.665999872
32247,2022-07-28 13:47:37.108999936
27530,2022-07-28 14:06:27.516000000
31464,2022-07-28 14:27:19.671000064
71276,2022-07-28 14:28:01.020999936
36227,2022-07-28 15:00:59.284999936
10336,2022-07-28 15:20:21.824000000
63356,2022-07-28 15:23:08.460999936
37066,2022-07-28 16:41:54.460000000
38319,2022-07-29 06:19:08.503000064
10216,2022-07-29 06:42:22.284999936
34097,2022-07-29 08:04:47.550000128
93010,2022-07-29 08:06:44.895000064
70479,2022-07-29 08:41:02.184000000
33214,2022-07-29 08:48:43.707000064
34240,2022-07-29 09:03:52.807000064
63060,2022-07-29 10:07:24.372999936
42027,2022-07-29 10:29:07.172000000
31496,2022-07-29 10:55:02.862000128
15179,2022-07-29 11:39:04.580999936
68189,2022-07-29 11:50:38.526000128
41121,2022-07-29 13:06:02.668999936
32336,2022-07-29 13:39:40.888000000
54554,2022-07-29 13:46:31.212999936
55292,2022-07-29 13:55:58.275000064
01040,2022-07-29 14:34:06.233999872
45136,2022-07-29 15:24:56.313999872
66033,2022-07-29 16:11:15.264000000
31345,2022-07-30 08:40:19.080000000
63245,2022-07-31 16:16:13.848999936
32320,2022-08-01 06:22:08.833999872
30104,2022-08-01 06:45:24.551000064
04214,2022-08-01 08:57:26.512000000
02633,2022-08-01 09:21:46.788000000
43084,2022-08-01 09:36:13.886000128
62115,2022-08-01 11:24:09.929999872
65468,2022-08-01 11:36:26.878000128
81227,2022-08-01 11:50:42.392999936
57734,2022-08-01 11:51:21.884000000
12129,2022-08-01 12:03:24.417999872
17055,2022-08-01 12:23:55.940000000
71203,2022-08-01 12:28:38.040000000
36155,2022-08-01 12:46:44.644999936
01322,2022-08-01 13:19:45.681999872
27489,2022-08-01 13:27:43.880999936
81123,2022-08-01 14:04:51.936999936
37206,2022-08-01 14:55:50.472999936
51270,2022-08-01 15:27:10.870000128
77230,2022-08-01 15:40:07.396000000
71066,2022-08-02 07:00:14.542000128
07210,2022-08-02 07:17:32.712999936
54545,2022-08-02 07:25:25.009999872
34314,2022-08-02 07:38:15.848999936
55582,2022-08-02 08:05:35.302000128
89397,2022-08-02 08:22:37.156999936
32016,2022-08-02 08:34:20.316000000
87072,2022-08-02 08:59:16.664000000
51409,2022-08-02 09:47:50.407000064
56176,2022-08-02 12:21:50.300000000
38240,2022-08-02 13:06:50.710000128
32308,2022-08-02 13:17:44.134000128
80049,2022-08-02 13:34:54.996000000
62899,2022-08-02 13:57:29.496000000
80311,2022-08-02 14:27:17.260999936
62126,2022-08-02 14:33:41.132999936
17167,2022-08-02 14:41:41.476000000
01375,2022-08-02 18:36:07.009999872
03169,2022-08-03 06:34:04.524000000
55398,2022-08-03 07:34:41.611000064
41060,2022-08-03 07:54:40.303000064
80666,2022-08-03 11:50:22.048000000
83090,2022-08-03 12:22:19.620000000
15267,2022-08-03 12:31:31.360999936
76323,2022-08-03 12:43:24.190000128
55293,2022-08-03 15:02:12.628000000
46176,2022-08-03 15:51:41.884999936
62015,2022-08-03 16:46:43.128999936
62016,2022-08-03 17:21:33.464999936
15006,2022-08-04 07:03:58.892999936
80479,2022-08-04 07:24:48.132999936
73152,2022-08-04 07:30:05.267000064
35338,2022-08-04 07:41:02.563000064
26294,2022-08-04 08:12:44.060000000
86099,2022-08-04 08:25:00.608999936
54200,2022-08-04 08:45:00.495000064
71094,2022-08-04 08:56:56.755000064
08449,2022-08-04 08:57:31.204000000
35021,2022-08-04 09:38:41.080999936
31539,2022-08-04 10:05:42.832999936
71218,2022-08-04 11:30:25.880000000
84017,2022-08-05 08:07:11.184999936
31105,2022-08-05 08:20:07.280000000
02393,2022-08-05 09:06:59.823000064
29001,2022-08-05 10:12:31.976999936
54057,2022-08-05 12:22:59.372000000
71500,2022-08-05 12:39:06.663000064
63281,2022-08-05 13:11:00.128999936
39365,2022-08-05 13:42:15.571000064
80597,2022-08-05 15:54:04.262000128
56015,2022-08-07 15:58:19.191000064
38108,2022-08-08 07:08:50.276999936
19148,2022-08-08 09:06:10.643000064
07207,2022-08-08 10:03:16.223000064
31118,2022-08-08 10:18:07.196999936
83153,2022-08-08 11:42:19.585999872
38059,2022-08-08 11:57:54.792999936
35085,2022-08-08 12:00:43.556000000
46142,2022-08-08 12:09:29.647000064
57362,2022-08-08 12:09:44.216999936
25506,2022-08-08 12:11:38.792000000
04162,2022-08-08 12:27:01.652000000
57571,2022-08-08 12:55:11.140999936
21265,2022-08-08 13:00:26.476999936
04095,2022-08-08 13:38:00.128999936
39286,2022-08-08 13:50:54.027000064
31225,2022-08-08 14:33:54.465999872
14610,2022-08-08 14:37:22.780999936
37228,2022-08-09 07:09:06.932000000
02435,2022-08-09 07:59:50.872999936
80328,2022-08-09 08:01:54.619000064
80147,2022-08-09 08:10:09.535000064
55477,2022-08-09 08:12:34.176000000
65136,2022-08-09 08:42:39.132999936
67087,2022-08-09 08:53:32.681999872
11412,2022-08-09 09:23:56.233999872
62045,2022-08-09 09:56:07.160000000
47034,2022-08-09 09:59:31.568999936
80068,2022-08-09 12:20:05.984000000
89264,2022-08-09 12:55:47.052000000
51338,2022-08-09 13:15:14.168999936
10014,2022-08-09 14:30:27.548000000
67543,2022-08-09 14:51:01.076999936
27238,2022-08-09 15:22:32.032000000
80331,2022-08-09 15:47:42.974000128
71025,2022-08-09 15:51:06.252000000
26092,2022-08-09 17:49:19.964000000
15127,2022-08-10 08:05:23.600000000
46201,2022-08-10 08:21:08.159000064
54439,2022-08-10 08:37:43.796999936
30080,2022-08-10 08:45:25.980999936
24453,2022-08-10 08:50:20.603000064
33327,2022-08-10 09:13:01.212000000
63177,2022-08-10 09:52:00.155000064
91179,2022-08-10 14:00:39.427000064
33297,2022-08-10 14:02:55.307000064
77067,2022-08-10 14:03:36.452000000
2B332,2022-08-10 14:33:05.600000000
16032,2022-08-10 15:29:02.508999936
01211,2022-08-10 16:55:31.884999936
01089,2022-08-11 06:46:55.864000000
29142,2022-08-11 08:40:39.020999936
65309,2022-08-11 09:03:53.504999936
80087,2022-08-11 09:23:06.432999936
63368,2022-08-11 10:13:14.967000064
04201,2022-08-11 13:24:45.304000000
81184,2022-08-11 13:37:27.337999872
54317,2022-08-11 13:49:45.060999936
25388,2022-08-11 14:33:57.024999936
54126,2022-08-11 16:04:39.446000128
68296,2022-08-12 07:28:36.315000064
84033,2022-08-12 08:54:50.332000000
05155,2022-08-12 09:15:30.236000000
54241,2022-08-12 09:44:21.406000128
19083,2022-08-12 12:32:01.204999936
13069,2022-08-12 12:58:23.950000128
31370,2022-08-12 13:15:04.004000000
79319,2022-08-12 13:34:06.979000064
37019,2022-08-12 14:33:40.484999936
77078,2022-08-12 15:00:32.952999936
47233,2022-08-12 15:15:56.183000064
54355,2022-08-12 16:25:46.785999872
28387,2022-08-14 07:56:19.308999936
32209,2022-08-14 17:30:03.516000000
65409,2022-08-14 20:39:04.905999872
51266,2022-08-15 09:57:42.128000000
19225,2022-08-15 11:33:14.772999936
57079,2022-08-15 13:43:43.739000064
26032,2022-08-16 07:16:49.073999872
32132,2022-08-16 07:44:16.423000064
47081,2022-08-16 08:24:44.312999936
61339,2022-08-16 08:58:26.144999936
21074,2022-08-16 11:53:19.768999936
76207,2022-08-16 14:21:12.126000128
41280,2022-08-17 06:55:25.008000000
80299,2022-08-17 08:05:49.940999936
63155,2022-08-17 12:20:36.448999936
33090,2022-08-17 12:46:08.748000000
27152,2022-08-17 15:00:37.878000128
64128,2022-08-18 08:00:49.857999872
55534,2022-08-18 08:21:29.240000000
80244,2022-08-18 09:23:26.118000128
32023,2022-08-18 12:13:46.484000000
33143,2022-08-18 12:31:05.566000128
32251,2022-08-18 13:43:12.644000000
48156,2022-08-18 15:11:34.363000064
11393,2022-08-19 07:33:46.009999872
45036,2022-08-19 08:20:44.839000064
62646,2022-08-19 09:19:49.744000000
77123,2022-08-19 10:10:00.336999936
50077,2022-08-19 14:22:23.916000000
66062,2022-08-22 07:49:24.396000000
33546,2022-08-22 09:29:45.648000000
39030,2022-08-22 09:36:50.998000128
33197,2022-08-22 11:48:06.148000000
79139,2022-08-22 12:42:34.745999872
71501,2022-08-22 13:23:05.969999872
47055,2022-08-22 13:41:04.536999936
26298,2022-08-22 15:12:36.736000000
39179,2022-08-22 15:15:27.916000000
80395,2022-08-22 15:40:22.740000000
51457,2022-08-23 05:07:52.390000128
33477,2022-08-23 07:14:59.875000064
39513,2022-08-23 08:37:59.723000064
03212,2022-08-23 09:47:04.251000064
65193,2022-08-23 10:23:33.556999936
15102,2022-08-23 11:33:55.518000128
59075,2022-08-23 12:12:50.815000064
45098,2022-08-23 12:52:32.198000128
38045,2022-08-23 13:01:42.300000000
26091,2022-08-23 13:09:27.964999936
81062,2022-08-23 13:35:36.873999872
71241,2022-08-23 13:38:36.636000000
72042,2022-08-23 13:41:25.780999936
71440,2022-08-23 13:46:33.648000000
17433,2022-08-23 14:30:37.990000128
02506,2022-08-23 15:50:52.545999872
08394,2022-08-23 16:18:25.872999936
33531,2022-08-24 05:52:10.375000064
63365,2022-08-24 06:00:22.587000064
35191,2022-08-24 07:47:11.772999936
19038,2022-08-24 08:02:46.324000000
04025,2022-08-24 08:18:26.964999936
38084,2022-08-24 09:20:57.915000064
22311,2022-08-24 11:44:27.008000000
79029,2022-08-24 12:46:16.088999936
22068,2022-08-24 13:35:12.604999936
80237,2022-08-24 17:42:36.481999872
